Producto;Día;User Name;Value;Turno;Avance_turno
BURRERA;lunes;BernardoA;51,6;Noche;Inicio
BURRERA;lunes;BernardoA;60;Noche;Inicio
BURRERA;lunes;BernardoA;57,8;Noche;Inicio
BURRERA;lunes;BernardoA;55,6;Noche;Inicio
BURRERA;lunes;BernardoA;57,2;Noche;Inicio
BURRERA;lunes;BernardoA;60;Noche;Inicio
BURRERA;lunes;BernardoA;59,8;Noche;Inicio
BURRERA;lunes;BernardoA;59,8;Noche;Inicio
BURRERA;lunes;BernardoA;55,8;Noche;Inicio
BURRERA;lunes;BernardoA;60,8;Noche;Inicio
BURRERA;lunes;BernardoA;59,8;Noche;Medio
BURRERA;lunes;BernardoA;62;Noche;Medio
BURRERA;lunes;BernardoA;52;Noche;Medio
BURRERA;lunes;BernardoA;57,4;Noche;Medio
BURRERA;lunes;BernardoA;65;Noche;Medio
BURRERA;lunes;BernardoA;62;Noche;Medio
BURRERA;lunes;BernardoA;59,6;Noche;Medio
BURRERA;lunes;BernardoA;54,4;Noche;Medio
BURRERA;lunes;BernardoA;57,4;Noche;Medio
BURRERA;lunes;BernardoA;59,6;Noche;Medio
BURRERA;lunes;BernardoA;57,6;Noche;Medio
BURRERA;lunes;BernardoA;59;Noche;Medio
BURRERA;lunes;BernardoA;59,6;Noche;Medio
BURRERA;lunes;BernardoA;60,8;Noche;Medio
BURRERA;lunes;BernardoA;59;Noche;Término
BURRERA;lunes;BernardoA;59,2;Noche;Término
BURRERA;lunes;BernardoA;60,4;Mañana;Inicio
BURRERA;lunes;BernardoA;61,4;Mañana;Inicio
BURRERA;lunes;BernardoA;59,8;Mañana;Inicio
BURRERA;lunes;BernardoA;59,8;Mañana;Inicio
BURRERA;lunes;DivisorA;61,2;Mañana;Inicio
BURRERA;lunes;DivisorA;64;Mañana;Inicio
BURRERA;lunes;DivisorA;62,4;Mañana;Medio
BURRERA;lunes;DivisorA;64,2;Mañana;Medio
BURRERA;lunes;DivisorA;61;Mañana;Medio
BURRERA;lunes;DivisorA;60,6;Mañana;Medio
BURRERA;lunes;DivisorA;60,2;Mañana;Medio
BURRERA;lunes;DivisorA;59,2;Mañana;Medio
BURRERA;lunes;DivisorA;59,4;Mañana;Medio
BURRERA;lunes;DivisorA;61,2;Mañana;Medio
BURRERA;lunes;DivisorA;61,6;Mañana;Medio
BURRERA;lunes;DivisorA;61;Mañana;Medio
BURRERA;lunes;DivisorA;59,8;Mañana;Medio
BURRERA;lunes;DivisorA;60,2;Mañana;Medio
BURRERA;lunes;DivisorA;58,4;Mañana;Medio
BURRERA;lunes;DivisorA;59,6;Mañana;Medio
BURRERA;lunes;DivisorA;60,8;Mañana;Medio
BURRERA;lunes;DivisorA;61,4;Mañana;Medio
BURRERA;lunes;DivisorA;58,6;Mañana;Término
BURRERA;lunes;DivisorA;60,2;Mañana;Término
BURRERA;lunes;DivisorA;62,6;Mañana;Término
BURRERA;lunes;DivisorA;58,4;Mañana;Término
BURRERA;lunes;DivisorA;60;Mañana;Término
BURRERA;lunes;DivisorA;58,2;Mañana;Término
BURRERA;lunes;DivisorA;62,8;Mañana;Término
BURRERA;lunes;DivisorA;60,2;Mañana;Término
BURRERA;lunes;DivisorA;62;Mañana;Término
BURRERA;lunes;DivisorA;59;Mañana;Término
BURRERA;lunes;DivisorA;65,6;Mañana;Término
BURRERA;lunes;DivisorA;59,2;Mañana;Término
BURRERA;lunes;DivisorA;59,2;Mañana;Término
BURRERA;lunes;DivisorA;58,8;Mañana;Término
BURRERA;lunes;DivisorA;59,4;Mañana;Término
BURRERA;lunes;DivisorA;60,4;Mañana;Término
BURRERA;lunes;DivisorA;59,6;Mañana;Término
BURRERA;lunes;MauricioM;59,2;Tarde;Inicio
BURRERA;lunes;MauricioM;61,4;Tarde;Inicio
BURRERA;lunes;MauricioM;61;Tarde;Inicio
BURRERA;lunes;MauricioM;61;Tarde;Inicio
BURRERA;lunes;MauricioM;58;Tarde;Inicio
BURRERA;lunes;MauricioM;57,6;Tarde;Inicio
BURRERA;lunes;MauricioM;59,8;Tarde;Inicio
BURRERA;lunes;MauricioM;63,2;Tarde;Inicio
BURRERA;lunes;MauricioM;61,6;Tarde;Inicio
BURRERA;lunes;MauricioM;58,2;Tarde;Inicio
BURRERA;lunes;MauricioM;60,6;Tarde;Inicio
BURRERA;lunes;MauricioM;60,6;Tarde;Inicio
BURRERA;lunes;MauricioM;62,8;Tarde;Inicio
BURRERA;lunes;MauricioM;62,8;Tarde;Inicio
BURRERA;lunes;MauricioM;61;Tarde;Inicio
BURRERA;lunes;MauricioM;61,2;Tarde;Inicio
BURRERA;lunes;MauricioM;60,4;Tarde;Inicio
BURRERA;lunes;MauricioM;57,8;Tarde;Inicio
BURRERA;lunes;MauricioM;57,2;Tarde;Inicio
BURRERA;lunes;MauricioM;57;Tarde;Inicio
BURRERA;lunes;MauricioM;58,6;Tarde;Inicio
BURRERA;lunes;MauricioM;58,6;Tarde;Inicio
BURRERA;lunes;MauricioM;59,4;Tarde;Inicio
BURRERA;lunes;MauricioM;58,8;Tarde;Inicio
BURRERA;lunes;MauricioM;58,2;Tarde;Medio
BURRERA;lunes;MauricioM;59,2;Tarde;Medio
BURRERA;lunes;MauricioM;63,4;Tarde;Término
BURRERA;lunes;MauricioM;61,2;Tarde;Término
BURRERA;lunes;MauricioM;62;Tarde;Término
BURRERA;lunes;MauricioM;63,8;Tarde;Término
BURRERA;lunes;MauricioM;62,4;Tarde;Término
BURRERA;lunes;MauricioM;61,2;Tarde;Término
BURRERA;lunes;MauricioM;58,8;Tarde;Término
BURRERA;lunes;MauricioM;60;Noche;Inicio
BURRERA;lunes;MauricioM;59,4;Noche;Inicio
BURRERA;lunes;BernardoA;60,6;Noche;Inicio
BURRERA;lunes;BernardoA;58,8;Noche;Inicio
BURRERA;lunes;BernardoA;60,4;Noche;Inicio
BURRERA;lunes;BernardoA;59;Noche;Inicio
BURRERA;lunes;BernardoA;60,4;Noche;Inicio
BURRERA;lunes;BernardoA;59,8;Noche;Inicio
BURRERA;lunes;BernardoA;61;Noche;Inicio
BURRERA;lunes;BernardoA;62;Noche;Inicio
BURRERA;lunes;BernardoA;58,8;Noche;Inicio
BURRERA;lunes;BernardoA;61,2;Noche;Inicio
BURRERA;lunes;BernardoA;61,2;Noche;Inicio
BURRERA;lunes;BernardoA;62;Noche;Inicio
BURRERA;lunes;BernardoA;59,4;Noche;Inicio
BURRERA;lunes;BernardoA;59,2;Noche;Inicio
BURRERA;lunes;BernardoA;61,6;Noche;Inicio
BURRERA;lunes;BernardoA;60,4;Noche;Inicio
BURRERA;lunes;BernardoA;59,8;Noche;Inicio
BURRERA;martes;BernardoA;60,8;Noche;Inicio
BURRERA;martes;BernardoA;60,2;Noche;Inicio
BURRERA;martes;BernardoA;61,6;Noche;Inicio
BURRERA;martes;BernardoA;62,2;Noche;Inicio
BURRERA;martes;BernardoA;61,4;Noche;Inicio
BURRERA;martes;BernardoA;58,6;Noche;Inicio
BURRERA;martes;BernardoA;59,4;Noche;Inicio
BURRERA;martes;BernardoA;61,2;Noche;Inicio
BURRERA;martes;BernardoA;62,4;Noche;Inicio
BURRERA;martes;BernardoA;62,8;Noche;Inicio
BURRERA;martes;BernardoA;60,6;Noche;Inicio
BURRERA;martes;BernardoA;60,6;Noche;Inicio
BURRERA;martes;BernardoA;60,6;Noche;Inicio
BURRERA;martes;BernardoA;61,6;Noche;Medio
BURRERA;martes;BernardoA;61,8;Noche;Medio
BURRERA;martes;BernardoA;59;Noche;Medio
BURRERA;martes;BernardoA;59,8;Noche;Medio
BURRERA;martes;BernardoA;61,2;Noche;Medio
BURRERA;martes;BernardoA;62;Noche;Medio
BURRERA;martes;BernardoA;58,6;Noche;Medio
BURRERA;martes;BernardoA;60,2;Noche;Medio
BURRERA;martes;BernardoA;61,4;Noche;Medio
BURRERA;martes;BernardoA;61;Noche;Medio
BURRERA;martes;BernardoA;60,8;Noche;Medio
BURRERA;martes;BernardoA;62;Noche;Medio
BURRERA;martes;BernardoA;61,4;Noche;Medio
BURRERA;martes;BernardoA;62,6;Noche;Medio
BURRERA;martes;BernardoA;62,8;Noche;Medio
BURRERA;martes;BernardoA;66;Noche;Medio
BURRERA;martes;BernardoA;62,2;Noche;Medio
BURRERA;martes;BernardoA;62;Noche;Medio
BURRERA;martes;BernardoA;62,6;Noche;Medio
BURRERA;martes;BernardoA;63,8;Noche;Medio
BURRERA;martes;BernardoA;60,8;Noche;Medio
BURRERA;martes;BernardoA;61,4;Noche;Medio
BURRERA;martes;BernardoA;61,2;Noche;Medio
BURRERA;martes;BernardoA;61;Noche;Medio
BURRERA;martes;BernardoA;59,2;Noche;Término
BURRERA;martes;BernardoA;60,8;Noche;Término
BURRERA;martes;BernardoA;61,6;Noche;Término
BURRERA;martes;BernardoA;63,2;Noche;Término
BURRERA;martes;BernardoA;62,6;Noche;Término
BURRERA;martes;BernardoA;63;Noche;Término
BURRERA;martes;BernardoA;61,6;Noche;Término
BURRERA;martes;BernardoA;61,2;Noche;Término
BURRERA;martes;BernardoA;65,8;Noche;Término
BURRERA;martes;BernardoA;62,2;Noche;Término
BURRERA;martes;BernardoA;60,4;Noche;Término
BURRERA;martes;BernardoA;61,2;Noche;Término
BURRERA;martes;BernardoA;61,2;Noche;Término
BURRERA;martes;BernardoA;61,4;Noche;Término
BURRERA;jueves;MauricioM;57,8;Tarde;Medio
BURRERA;jueves;MauricioM;56,6;Tarde;Medio
BURRERA;jueves;MauricioM;59,2;Tarde;Medio
BURRERA;jueves;MauricioM;59,8;Tarde;Medio
BURRERA;jueves;MauricioM;57,6;Tarde;Medio
BURRERA;jueves;MauricioM;60,6;Tarde;Medio
BURRERA;jueves;MauricioM;59,2;Tarde;Medio
BURRERA;jueves;MauricioM;57,4;Tarde;Medio
BURRERA;jueves;MauricioM;59,2;Tarde;Medio
BURRERA;jueves;MauricioM;59,2;Tarde;Medio
BURRERA;jueves;MauricioM;60;Tarde;Medio
BURRERA;jueves;MauricioM;59,4;Tarde;Medio
BURRERA;jueves;MauricioM;60,6;Tarde;Medio
BURRERA;jueves;MauricioM;61,6;Tarde;Medio
BURRERA;jueves;MauricioM;60,2;Tarde;Medio
BURRERA;jueves;MauricioM;58,4;Tarde;Medio
BURRERA;jueves;MauricioM;59,8;Tarde;Medio
BURRERA;jueves;MauricioM;57,2;Tarde;Medio
BURRERA;jueves;MauricioM;59,8;Tarde;Medio
BURRERA;jueves;MauricioM;56,8;Tarde;Medio
BURRERA;jueves;MauricioM;56,8;Tarde;Medio
BURRERA;jueves;MauricioM;57,6;Tarde;Medio
BURRERA;jueves;MauricioM;59,6;Tarde;Medio
BURRERA;jueves;MauricioM;60;Tarde;Medio
BURRERA;jueves;MauricioM;61,8;Tarde;Término
BURRERA;jueves;MauricioM;61,4;Tarde;Término
BURRERA;jueves;MauricioM;61,6;Tarde;Término
BURRERA;jueves;MauricioM;59,8;Tarde;Término
BURRERA;jueves;MauricioM;59,6;Tarde;Término
BURRERA;jueves;MauricioM;60;Tarde;Término
BURRERA;jueves;MauricioM;57,6;Tarde;Término
BURRERA;jueves;MauricioM;58,2;Tarde;Término
BURRERA;jueves;MauricioM;58;Tarde;Término
BURRERA;jueves;MauricioM;58,8;Tarde;Término
BURRERA;jueves;MauricioM;58,8;Tarde;Término
BURRERA;jueves;MauricioM;58,4;Tarde;Término
BURRERA;jueves;MauricioM;59,6;Tarde;Término
BURRERA;jueves;MauricioM;61,8;Tarde;Término
BURRERA;jueves;MauricioM;59,4;Tarde;Término
BURRERA;jueves;MauricioM;58,8;Tarde;Término
BURRERA;jueves;MauricioM;59;Tarde;Término
BURRERA;jueves;MauricioM;59,4;Tarde;Término
BURRERA;jueves;MauricioM;59;Tarde;Término
BURRERA;jueves;MauricioM;59,4;Tarde;Término
BURRERA;jueves;MauricioM;58,8;Tarde;Término
BURRERA;jueves;MauricioM;58,8;Tarde;Término
BURRERA;jueves;MauricioM;60;Tarde;Término
BURRERA;jueves;MauricioM;61,6;Noche;Inicio
BURRERA;jueves;MauricioM;61,4;Noche;Inicio
BURRERA;jueves;MauricioM;59,4;Noche;Inicio
BURRERA;viernes;BernardoA;60,2;Noche;Inicio
BURRERA;viernes;BernardoA;57,4;Noche;Inicio
BURRERA;viernes;BernardoA;59,2;Noche;Inicio
BURRERA;viernes;BernardoA;58,6;Noche;Inicio
BURRERA;viernes;BernardoA;59;Noche;Inicio
BURRERA;viernes;BernardoA;60;Noche;Inicio
BURRERA;viernes;BernardoA;62,4;Noche;Inicio
BURRERA;viernes;BernardoA;59,8;Noche;Inicio
BURRERA;viernes;BernardoA;61,2;Noche;Inicio
BURRERA;viernes;BernardoA;63,8;Noche;Inicio
BURRERA;viernes;BernardoA;61,6;Noche;Inicio
BURRERA;viernes;BernardoA;62,4;Noche;Inicio
BURRERA;viernes;BernardoA;58,2;Noche;Inicio
BURRERA;viernes;BernardoA;63,4;Noche;Inicio
BURRERA;viernes;BernardoA;62,8;Noche;Inicio
BURRERA;viernes;BernardoA;59;Noche;Inicio
BURRERA;viernes;BernardoA;58,2;Noche;Inicio
BURRERA;viernes;BernardoA;59,8;Noche;Inicio
BURRERA;viernes;BernardoA;61,6;Noche;Inicio
BURRERA;viernes;BernardoA;61,6;Noche;Inicio
BURRERA;viernes;BernardoA;60,4;Noche;Inicio
BURRERA;viernes;BernardoA;59,6;Noche;Inicio
BURRERA;viernes;BernardoA;57,4;Noche;Inicio
BURRERA;viernes;BernardoA;58,8;Noche;Inicio
BURRERA;viernes;BernardoA;56,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,8;Noche;Inicio
BURRERA;viernes;BernardoA;59,2;Noche;Inicio
BURRERA;viernes;BernardoA;59,2;Noche;Inicio
BURRERA;viernes;BernardoA;60,6;Noche;Inicio
BURRERA;viernes;BernardoA;59,4;Noche;Inicio
BURRERA;viernes;BernardoA;60,6;Noche;Inicio
BURRERA;viernes;BernardoA;58,4;Noche;Inicio
BURRERA;viernes;BernardoA;60,8;Noche;Medio
BURRERA;viernes;BernardoA;58,8;Noche;Medio
BURRERA;viernes;BernardoA;58,6;Noche;Medio
BURRERA;viernes;BernardoA;59,6;Noche;Medio
BURRERA;viernes;BernardoA;60,4;Noche;Medio
BURRERA;viernes;BernardoA;61,8;Noche;Medio
BURRERA;viernes;BernardoA;59,8;Noche;Medio
BURRERA;viernes;BernardoA;60,2;Noche;Medio
BURRERA;viernes;BernardoA;60;Noche;Medio
BURRERA;viernes;BernardoA;59,6;Noche;Medio
BURRERA;viernes;BernardoA;59,2;Noche;Término
BURRERA;viernes;BernardoA;60,2;Noche;Término
BURRERA;viernes;BernardoA;60,2;Noche;Término
BURRERA;viernes;BernardoA;61,2;Noche;Término
BURRERA;viernes;BernardoA;57,6;Noche;Término
BURRERA;viernes;BernardoA;59;Noche;Término
BURRERA;viernes;BernardoA;59,6;Noche;Término
BURRERA;viernes;BernardoA;60,6;Noche;Término
BURRERA;viernes;DivisorA;58,6;Mañana;Inicio
BURRERA;viernes;Practicante;60,4;Mañana;Inicio
BURRERA;viernes;Practicante;63,6;Mañana;Inicio
BURRERA;viernes;Practicante;60;Mañana;Inicio
BURRERA;viernes;Practicante;62,8;Mañana;Inicio
BURRERA;viernes;Practicante;61;Mañana;Inicio
BURRERA;viernes;Practicante;60,2;Mañana;Inicio
BURRERA;viernes;Practicante;57,4;Mañana;Inicio
BURRERA;viernes;Practicante;62,2;Mañana;Inicio
BURRERA;viernes;Practicante;61,4;Mañana;Inicio
BURRERA;viernes;Practicante;63,8;Mañana;Inicio
BURRERA;viernes;DivisorA;59,2;Mañana;Medio
BURRERA;viernes;DivisorA;64,6;Mañana;Medio
BURRERA;viernes;DivisorA;58,6;Mañana;Medio
BURRERA;viernes;DivisorA;60;Mañana;Medio
BURRERA;viernes;DivisorA;60,6;Mañana;Medio
BURRERA;viernes;DivisorA;59;Mañana;Medio
BURRERA;viernes;DivisorA;58,8;Mañana;Medio
BURRERA;viernes;DivisorA;60;Mañana;Medio
BURRERA;viernes;DivisorA;60;Mañana;Medio
BURRERA;viernes;DivisorA;62,8;Mañana;Medio
BURRERA;viernes;DivisorA;64;Mañana;Medio
BURRERA;viernes;DivisorA;64,8;Mañana;Medio
BURRERA;viernes;DivisorA;62,6;Mañana;Medio
BURRERA;viernes;DivisorA;61,2;Mañana;Medio
BURRERA;viernes;DivisorA;60;Mañana;Medio
BURRERA;viernes;DivisorA;57,2;Mañana;Medio
BURRERA;viernes;DivisorA;59,8;Mañana;Medio
BURRERA;viernes;DivisorA;60,6;Mañana;Medio
BURRERA;viernes;DivisorA;61,8;Mañana;Medio
BURRERA;viernes;DivisorA;62,2;Mañana;Medio
BURRERA;viernes;DivisorA;63,4;Mañana;Medio
BURRERA;viernes;DivisorA;62;Mañana;Medio
BURRERA;viernes;DivisorA;61,2;Mañana;Medio
BURRERA;viernes;DivisorA;59,8;Mañana;Medio
BURRERA;viernes;DivisorA;59;Mañana;Medio
BURRERA;viernes;DivisorA;60,8;Mañana;Medio
BURRERA;viernes;DivisorA;60,2;Mañana;Medio
BURRERA;viernes;DivisorA;60;Mañana;Medio
BURRERA;viernes;DivisorA;58,6;Mañana;Término
BURRERA;viernes;DivisorA;61,4;Mañana;Término
BURRERA;viernes;DivisorA;58,6;Mañana;Término
BURRERA;viernes;DivisorA;59,2;Mañana;Término
BURRERA;viernes;DivisorA;60,6;Mañana;Término
BURRERA;viernes;DivisorA;55,8;Mañana;Término
BURRERA;viernes;DivisorA;60;Mañana;Término
BURRERA;viernes;DivisorA;61,2;Mañana;Término
BURRERA;viernes;DivisorA;60,8;Mañana;Término
BURRERA;viernes;DivisorA;57,6;Mañana;Término
BURRERA;viernes;DivisorA;56,4;Mañana;Término
BURRERA;viernes;DivisorA;59,2;Mañana;Término
BURRERA;viernes;DivisorA;58,2;Mañana;Término
BURRERA;viernes;DivisorA;59,2;Mañana;Término
BURRERA;viernes;MauricioM;58,6;Tarde;Inicio
BURRERA;viernes;MauricioM;62;Tarde;Inicio
BURRERA;viernes;MauricioM;63,4;Tarde;Inicio
BURRERA;viernes;MauricioM;61,4;Tarde;Inicio
BURRERA;viernes;MauricioM;61;Tarde;Inicio
BURRERA;viernes;MauricioM;60,8;Tarde;Inicio
BURRERA;viernes;MauricioM;58,8;Tarde;Inicio
BURRERA;viernes;MauricioM;60,8;Tarde;Inicio
BURRERA;viernes;MauricioM;62,4;Tarde;Inicio
BURRERA;viernes;MauricioM;61,4;Tarde;Inicio
BURRERA;viernes;MauricioM;62,8;Tarde;Medio
BURRERA;viernes;MauricioM;60,4;Tarde;Medio
BURRERA;viernes;MauricioM;58,2;Tarde;Término
BURRERA;viernes;MauricioM;62,2;Tarde;Término
BURRERA;viernes;MauricioM;60,6;Tarde;Término
BURRERA;viernes;MauricioM;61,2;Tarde;Término
BURRERA;viernes;BernardoA;57,4;Noche;Inicio
BURRERA;viernes;BernardoA;61,8;Noche;Inicio
BURRERA;viernes;BernardoA;61,8;Noche;Inicio
BURRERA;viernes;BernardoA;64,6;Noche;Inicio
BURRERA;viernes;BernardoA;61,4;Noche;Inicio
BURRERA;viernes;BernardoA;61;Noche;Inicio
BURRERA;viernes;BernardoA;61,4;Noche;Inicio
BURRERA;viernes;BernardoA;61;Noche;Inicio
BURRERA;viernes;BernardoA;61,8;Noche;Inicio
BURRERA;viernes;BernardoA;62,8;Noche;Inicio
BURRERA;viernes;BernardoA;64,6;Noche;Inicio
BURRERA;sábado;BernardoA;61;Noche;Inicio
BURRERA;sábado;BernardoA;60,8;Noche;Inicio
BURRERA;sábado;BernardoA;64,2;Noche;Inicio
BURRERA;sábado;BernardoA;62,6;Noche;Inicio
BURRERA;sábado;BernardoA;64,4;Noche;Inicio
BURRERA;sábado;BernardoA;62,6;Noche;Inicio
BURRERA;sábado;BernardoA;63,6;Noche;Inicio
BURRERA;sábado;BernardoA;63,8;Noche;Inicio
BURRERA;sábado;BernardoA;63;Noche;Inicio
BURRERA;sábado;BernardoA;60,6;Noche;Inicio
BURRERA;sábado;BernardoA;62;Noche;Inicio
BURRERA;sábado;BernardoA;58,4;Noche;Inicio
BURRERA;sábado;BernardoA;60;Noche;Inicio
BURRERA;sábado;BernardoA;58,4;Noche;Inicio
BURRERA;sábado;BernardoA;59,4;Noche;Inicio
BURRERA;sábado;BernardoA;59,8;Noche;Inicio
BURRERA;sábado;BernardoA;61,2;Noche;Inicio
BURRERA;sábado;BernardoA;61;Noche;Medio
BURRERA;sábado;BernardoA;61,4;Noche;Medio
BURRERA;sábado;BernardoA;53,4;Noche;Medio
BURRERA;sábado;BernardoA;54,6;Noche;Medio
BURRERA;sábado;BernardoA;53,8;Noche;Medio
BURRERA;sábado;BernardoA;58,6;Noche;Medio
BURRERA;sábado;BernardoA;54,8;Noche;Medio
BURRERA;sábado;BernardoA;51,4;Noche;Medio
BURRERA;sábado;BernardoA;53;Noche;Medio
BURRERA;sábado;BernardoA;50,6;Noche;Medio
BURRERA;sábado;BernardoA;60;Noche;Medio
BURRERA;sábado;BernardoA;58,6;Noche;Medio
BURRERA;sábado;BernardoA;63,2;Noche;Término
BURRERA;sábado;BernardoA;59,2;Noche;Término
BURRERA;sábado;BernardoA;58,6;Noche;Término
BURRERA;sábado;BernardoA;60,2;Noche;Término
BURRERA;sábado;BernardoA;58;Noche;Término
BURRERA;sábado;BernardoA;60,6;Noche;Término
BURRERA;sábado;BernardoA;60;Noche;Término
BURRERA;sábado;BernardoA;63,6;Noche;Término
BURRERA;sábado;BernardoA;63;Noche;Término
BURRERA;sábado;BernardoA;63;Noche;Término
BURRERA;sábado;BernardoA;60,4;Noche;Término
BURRERA;sábado;BernardoA;60,4;Noche;Término
BURRERA;sábado;BernardoA;59,2;Noche;Término
BURRERA;sábado;BernardoA;58,8;Noche;Término
BURRERA;sábado;BernardoA;62,2;Noche;Término
BURRERA;sábado;BernardoA;61;Noche;Término
BURRERA;sábado;BernardoA;60,8;Noche;Término
BURRERA;sábado;BernardoA;58,6;Noche;Término
BURRERA;sábado;BernardoA;60;Noche;Término
BURRERA;sábado;BernardoA;59,6;Noche;Término
BURRERA;sábado;BernardoA;60,2;Noche;Término
BURRERA;sábado;BernardoA;61,2;Noche;Término
BURRERA;sábado;BernardoA;67;Noche;Término
BURRERA;sábado;BernardoA;65,6;Noche;Término
BURRERA;sábado;BernardoA;62;Noche;Término
BURRERA;sábado;BernardoA;62;Noche;Término
BURRERA;sábado;BernardoA;65,8;Noche;Término
BURRERA;sábado;BernardoA;64,6;Noche;Término
BURRERA;sábado;BernardoA;66,6;Noche;Término
BURRERA;sábado;BernardoA;61;Noche;Término
BURRERA;sábado;BernardoA;59,4;Noche;Término
BURRERA;sábado;BernardoA;62,6;Noche;Término
BURRERA;sábado;BernardoA;60,4;Noche;Término
BURRERA;sábado;BernardoA;60,6;Noche;Término
BURRERA;sábado;BernardoA;61,2;Noche;Término
BURRERA;sábado;BernardoA;61,6;Mañana;Inicio
BURRERA;sábado;BernardoA;60,8;Mañana;Inicio
BURRERA;sábado;BernardoA;60,8;Mañana;Inicio
BURRERA;sábado;BernardoA;61;Mañana;Inicio
BURRERA;sábado;BernardoA;61,2;Mañana;Inicio
BURRERA;sábado;BernardoA;60,8;Mañana;Inicio
BURRERA;sábado;BernardoA;61;Mañana;Inicio
BURRERA;sábado;BernardoA;60,6;Mañana;Inicio
BURRERA;sábado;BernardoA;62,8;Mañana;Inicio
BURRERA;sábado;BernardoA;60,4;Mañana;Inicio
BURRERA;sábado;BernardoA;60,8;Mañana;Inicio
BURRERA;sábado;BernardoA;57,6;Mañana;Inicio
BURRERA;sábado;BernardoA;60,6;Mañana;Inicio
BURRERA;sábado;BernardoA;60,2;Mañana;Inicio
BURRERA;sábado;BernardoA;58,8;Mañana;Inicio
BURRERA;sábado;BernardoA;58,8;Mañana;Inicio
BURRERA;sábado;BernardoA;62;Mañana;Inicio
BURRERA;sábado;BernardoA;62;Mañana;Inicio
BURRERA;sábado;BernardoA;57,6;Mañana;Inicio
BURRERA;sábado;BernardoA;62,8;Mañana;Inicio
BURRERA;sábado;BernardoA;62;Mañana;Inicio
BURRERA;sábado;BernardoA;61,2;Mañana;Inicio
BURRERA;sábado;BernardoA;61,6;Mañana;Medio
BURRERA;sábado;BernardoA;59,2;Mañana;Medio
BURRERA;sábado;BernardoA;60;Mañana;Medio
BURRERA;sábado;BernardoA;61,4;Mañana;Medio
BURRERA;sábado;BernardoA;61,4;Mañana;Medio
BURRERA;sábado;BernardoA;60;Mañana;Medio
BURRERA;sábado;BernardoA;60,6;Mañana;Medio
BURRERA;sábado;BernardoA;61;Mañana;Medio
BURRERA;sábado;BernardoA;61;Mañana;Medio
BURRERA;sábado;BernardoA;60,6;Mañana;Término
BURRERA;sábado;BernardoA;60,6;Mañana;Término
BURRERA;sábado;MauricioM;60,6;Tarde;Inicio
BURRERA;sábado;MauricioM;60,6;Tarde;Inicio
BURRERA;sábado;MauricioM;63,6;Tarde;Inicio
BURRERA;sábado;MauricioM;64,4;Tarde;Inicio
BURRERA;sábado;MauricioM;61,8;Noche;Inicio
BURRERA;sábado;BernardoA;61,4;Noche;Inicio
BURRERA;sábado;BernardoA;61,4;Noche;Inicio
BURRERA;domingo;BernardoA;62,2;Noche;Inicio
BURRERA;domingo;BernardoA;62;Noche;Inicio
BURRERA;domingo;BernardoA;59,6;Noche;Inicio
BURRERA;domingo;BernardoA;59,2;Noche;Inicio
BURRERA;domingo;BernardoA;65,4;Noche;Inicio
BURRERA;domingo;BernardoA;61,4;Noche;Inicio
BURRERA;domingo;BernardoA;62;Noche;Inicio
BURRERA;domingo;BernardoA;60,6;Noche;Inicio
BURRERA;domingo;BernardoA;61,4;Noche;Inicio
BURRERA;domingo;BernardoA;60,2;Noche;Inicio
BURRERA;domingo;BernardoA;61,6;Noche;Inicio
BURRERA;domingo;BernardoA;59,4;Noche;Inicio
BURRERA;domingo;BernardoA;60,2;Noche;Inicio
BURRERA;domingo;BernardoA;59,6;Noche;Inicio
BURRERA;domingo;BernardoA;61;Noche;Medio
BURRERA;domingo;BernardoA;61,6;Noche;Medio
BURRERA;domingo;BernardoA;62,2;Noche;Medio
BURRERA;domingo;BernardoA;62;Noche;Medio
BURRERA;domingo;BernardoA;63;Noche;Medio
BURRERA;domingo;BernardoA;60,6;Noche;Medio
BURRERA;domingo;BernardoA;61,4;Noche;Medio
BURRERA;domingo;BernardoA;58,2;Noche;Medio
BURRERA;domingo;BernardoA;64,4;Noche;Medio
BURRERA;lunes;MauricioM;59,8;Mañana;Medio
BURRERA;lunes;MauricioM;62,4;Mañana;Medio
BURRERA;lunes;MauricioM;64,2;Mañana;Medio
BURRERA;lunes;MauricioM;62,8;Mañana;Medio
BURRERA;lunes;MauricioM;66,2;Mañana;Medio
BURRERA;lunes;MauricioM;68,2;Mañana;Medio
BURRERA;lunes;Practicante;66;Mañana;Medio
BURRERA;lunes;Practicante;64,2;Mañana;Medio
BURRERA;lunes;Practicante;63,2;Mañana;Medio
BURRERA;lunes;Practicante;63;Mañana;Medio
BURRERA;lunes;Practicante;57,4;Mañana;Medio
BURRERA;lunes;Practicante;59,8;Mañana;Medio
BURRERA;lunes;Practicante;64,8;Mañana;Medio
BURRERA;lunes;Practicante;62,8;Mañana;Medio
BURRERA;lunes;Practicante;65,4;Mañana;Medio
BURRERA;lunes;Practicante;63,2;Mañana;Medio
BURRERA;lunes;Practicante;57,2;Mañana;Medio
BURRERA;lunes;Practicante;59,2;Mañana;Medio
BURRERA;lunes;Practicante;63,8;Mañana;Medio
BURRERA;lunes;Practicante;64,6;Mañana;Medio
BURRERA;lunes;Practicante;57;Mañana;Medio
BURRERA;lunes;Practicante;59,4;Mañana;Medio
