Producto;Día;User Name;Value;Turno;Avance_turno
TIPO K;miércoles;Practicante;90,4;Tarde;Inicio
TIPO K;miércoles;Practicante;89,4;Tarde;Inicio
TIPO K;miércoles;Practicante;86,6;Tarde;Inicio
TIPO K;miércoles;Practicante;86,6;Tarde;Inicio
TIPO K;miércoles;Practicante;86,6;Tarde;Inicio
TIPO K;miércoles;Practicante;88,4;Tarde;Inicio
TIPO K;miércoles;Practicante;88;Tarde;Inicio
TIPO K;miércoles;Practicante;91,2;Tarde;Inicio
TIPO K;miércoles;DivisorA;88,6;Tarde;Inicio
TIPO K;miércoles;DivisorA;89;Tarde;Inicio
TIPO K;miércoles;DivisorA;88,6;Tarde;Inicio
TIPO K;miércoles;DivisorA;88,2;Tarde;Inicio
TIPO K;miércoles;DivisorA;88;Tarde;Inicio
TIPO K;miércoles;DivisorA;88,6;Tarde;Inicio
TIPO K;miércoles;DivisorA;89,6;Tarde;Inicio
TIPO K;miércoles;DivisorA;89,8;Tarde;Inicio
TIPO K;miércoles;DivisorA;90,8;Tarde;Medio
TIPO K;miércoles;DivisorA;92,6;Tarde;Medio
TIPO K;miércoles;DivisorA;90,2;Tarde;Medio
TIPO K;miércoles;DivisorA;90,2;Tarde;Medio
TIPO K;miércoles;DivisorA;90,2;Tarde;Medio
TIPO K;miércoles;DivisorA;90;Tarde;Medio
TIPO K;miércoles;DivisorA;89,8;Tarde;Medio
TIPO K;miércoles;DivisorA;87,2;Tarde;Medio
TIPO K;miércoles;DivisorA;88,4;Tarde;Medio
TIPO K;miércoles;DivisorA;90,6;Tarde;Medio
TIPO K;miércoles;DivisorA;89,4;Tarde;Medio
TIPO K;miércoles;DivisorA;91,6;Tarde;Medio
TIPO K;miércoles;DivisorA;90,8;Tarde;Medio
TIPO K;miércoles;DivisorA;90,6;Tarde;Medio
TIPO K;miércoles;DivisorA;89;Tarde;Medio
TIPO K;miércoles;DivisorA;90,8;Tarde;Medio
TIPO K;miércoles;DivisorA;89,4;Tarde;Medio
TIPO K;miércoles;DivisorA;88,6;Tarde;Medio
TIPO K;miércoles;DivisorA;90,8;Tarde;Medio
TIPO K;miércoles;DivisorA;92,2;Tarde;Término
TIPO K;miércoles;DivisorA;91,6;Tarde;Término
TIPO K;miércoles;DivisorA;90,2;Tarde;Término
TIPO K;miércoles;DivisorA;86,6;Tarde;Término
TIPO K;miércoles;DivisorA;88,8;Tarde;Término
TIPO K;miércoles;DivisorA;88,6;Tarde;Término
TIPO K;miércoles;DivisorA;88,6;Tarde;Término
TIPO K;miércoles;DivisorA;88,2;Tarde;Término
TIPO K;miércoles;DivisorA;90;Tarde;Término
TIPO K;miércoles;DivisorA;88,4;Tarde;Término
TIPO K;miércoles;DivisorA;90;Tarde;Término
TIPO K;miércoles;DivisorA;88,2;Tarde;Término
TIPO K;miércoles;DivisorA;90;Tarde;Término
TIPO K;miércoles;DivisorA;88,2;Tarde;Término
TIPO K;miércoles;MauricioM;92;Noche;Inicio
TIPO K;miércoles;MauricioM;88,8;Noche;Inicio
TIPO K;miércoles;MauricioM;90,4;Noche;Inicio
TIPO K;miércoles;MauricioM;92,2;Noche;Inicio
TIPO K;miércoles;MauricioM;89,2;Noche;Inicio
TIPO K;miércoles;MauricioM;89;Noche;Inicio
TIPO K;miércoles;MauricioM;89;Noche;Inicio
TIPO K;miércoles;MauricioM;90;Tarde;Medio
TIPO K;miércoles;MauricioM;90,4;Tarde;Medio
TIPO K;miércoles;MauricioM;89,6;Tarde;Medio
TIPO K;miércoles;MauricioM;90,4;Tarde;Medio
TIPO K;miércoles;MauricioM;90,4;Tarde;Medio
TIPO K;miércoles;MauricioM;89,4;Tarde;Medio
TIPO K;miércoles;MauricioM;90,6;Tarde;Medio
TIPO K;miércoles;MauricioM;91;Tarde;Medio
TIPO K;miércoles;MauricioM;87,6;Tarde;Medio
TIPO K;miércoles;MauricioM;89;Tarde;Medio
TIPO K;miércoles;MauricioM;89,4;Tarde;Medio
TIPO K;miércoles;MauricioM;88,2;Tarde;Medio
TIPO K;miércoles;MauricioM;87,8;Tarde;Medio
TIPO K;miércoles;MauricioM;88,2;Tarde;Medio
TIPO K;miércoles;MauricioM;89,6;Tarde;Medio
TIPO K;miércoles;MauricioM;91,2;Tarde;Medio
TIPO K;miércoles;MauricioM;89,2;Tarde;Término
TIPO K;miércoles;MauricioM;91,6;Tarde;Término
TIPO K;miércoles;MauricioM;87;Tarde;Término
TIPO K;miércoles;MauricioM;88,8;Tarde;Término
TIPO K;miércoles;MauricioM;88;Tarde;Término
TIPO K;miércoles;MauricioM;92,6;Tarde;Término
TIPO K;miércoles;MauricioM;89;Tarde;Término
TIPO K;miércoles;MauricioM;90,8;Tarde;Término
TIPO K;miércoles;MauricioM;90,6;Tarde;Término
TIPO K;miércoles;MauricioM;93,4;Tarde;Término
TIPO K;miércoles;MauricioM;87,2;Tarde;Término
TIPO K;miércoles;MauricioM;87;Tarde;Término
TIPO K;miércoles;MauricioM;88;Tarde;Término
TIPO K;miércoles;MauricioM;88;Tarde;Término
TIPO K;miércoles;MauricioM;88,2;Tarde;Término
TIPO K;miércoles;MauricioM;92,4;Tarde;Término
TIPO K;miércoles;MauricioM;87,8;Tarde;Término
TIPO K;miércoles;MauricioM;91;Tarde;Término
TIPO K;miércoles;MauricioM;86,4;Tarde;Término
TIPO K;miércoles;MauricioM;87,2;Tarde;Término
TIPO K;miércoles;MauricioM;88,8;Tarde;Término
TIPO K;miércoles;MauricioM;88,2;Noche;Inicio
TIPO K;miércoles;BernardoA;89;Noche;Inicio
TIPO K;miércoles;BernardoA;90,2;Noche;Inicio
TIPO K;miércoles;BernardoA;91,6;Noche;Inicio
TIPO K;miércoles;BernardoA;89;Noche;Inicio
TIPO K;miércoles;BernardoA;91,4;Noche;Inicio
TIPO K;miércoles;BernardoA;90;Noche;Inicio
TIPO K;miércoles;BernardoA;86,8;Noche;Inicio
TIPO K;miércoles;BernardoA;92;Noche;Inicio
TIPO K;miércoles;BernardoA;90,2;Noche;Inicio
TIPO K;jueves;BernardoA;89,8;Noche;Inicio
TIPO K;jueves;BernardoA;87,2;Noche;Inicio
TIPO K;jueves;BernardoA;88,6;Noche;Inicio
TIPO K;jueves;BernardoA;88,4;Noche;Inicio
TIPO K;jueves;BernardoA;89,2;Noche;Inicio
TIPO K;jueves;BernardoA;91;Noche;Inicio
TIPO K;jueves;BernardoA;89,2;Noche;Inicio
TIPO K;jueves;BernardoA;88,6;Noche;Inicio
TIPO K;jueves;BernardoA;90,8;Noche;Inicio
TIPO K;jueves;BernardoA;88,2;Noche;Medio
TIPO K;jueves;BernardoA;88;Noche;Medio
TIPO K;jueves;BernardoA;89,6;Noche;Medio
TIPO K;jueves;BernardoA;88,2;Noche;Término
TIPO K;jueves;BernardoA;89,6;Noche;Término
TIPO K;jueves;BernardoA;88,6;Noche;Término
TIPO K;jueves;BernardoA;88,4;Noche;Término
TIPO K;jueves;BernardoA;88,4;Noche;Término
TIPO K;jueves;BernardoA;90,4;Noche;Término
TIPO K;jueves;BernardoA;90,6;Noche;Término
TIPO K;jueves;BernardoA;88,6;Noche;Término
TIPO K;jueves;DivisorA;88,2;Mañana;Inicio
TIPO K;jueves;DivisorA;92,8;Mañana;Inicio
TIPO K;jueves;DivisorA;89,4;Mañana;Inicio
TIPO K;jueves;DivisorA;91;Mañana;Inicio
TIPO K;jueves;DivisorA;89;Mañana;Inicio
TIPO K;jueves;DivisorA;91,4;Mañana;Inicio
TIPO K;jueves;DivisorA;88,4;Mañana;Inicio
TIPO K;jueves;Practicante;91,2;Mañana;Inicio
TIPO K;jueves;Practicante;89,6;Mañana;Inicio
TIPO K;jueves;Practicante;90,4;Mañana;Inicio
TIPO K;jueves;Practicante;87,6;Mañana;Inicio
TIPO K;jueves;Practicante;90;Mañana;Inicio
TIPO K;jueves;Practicante;94,4;Mañana;Inicio
TIPO K;jueves;Practicante;89,4;Mañana;Inicio
TIPO K;jueves;Practicante;93;Mañana;Inicio
TIPO K;jueves;Practicante;90,4;Mañana;Inicio
TIPO K;jueves;Practicante;93,6;Mañana;Inicio
TIPO K;jueves;Practicante;93,2;Mañana;Inicio
TIPO K;jueves;DivisorA;90,4;Mañana;Medio
TIPO K;jueves;DivisorA;89,6;Mañana;Medio
TIPO K;jueves;DivisorA;90,4;Mañana;Medio
TIPO K;jueves;DivisorA;90,2;Mañana;Medio
TIPO K;jueves;DivisorA;90;Mañana;Medio
TIPO K;jueves;DivisorA;91,8;Mañana;Medio
TIPO K;jueves;DivisorA;88,6;Mañana;Medio
TIPO K;jueves;DivisorA;91,8;Mañana;Medio
TIPO K;jueves;DivisorA;91,8;Mañana;Medio
TIPO K;jueves;DivisorA;88,6;Mañana;Medio
TIPO K;jueves;DivisorA;88,2;Mañana;Medio
TIPO K;jueves;DivisorA;88,8;Mañana;Medio
TIPO K;jueves;DivisorA;90;Mañana;Medio
TIPO K;jueves;DivisorA;87,4;Mañana;Medio
TIPO K;jueves;DivisorA;88,4;Mañana;Medio
TIPO K;jueves;DivisorA;89,6;Mañana;Medio
TIPO K;jueves;DivisorA;91,4;Mañana;Medio
TIPO K;jueves;DivisorA;89,4;Mañana;Medio
TIPO K;jueves;DivisorA;90,2;Mañana;Medio
TIPO K;jueves;DivisorA;90,6;Mañana;Término
TIPO K;jueves;DivisorA;87;Mañana;Término
TIPO K;jueves;DivisorA;89;Mañana;Término
TIPO K;jueves;DivisorA;86,8;Mañana;Término
TIPO K;jueves;DivisorA;86,2;Mañana;Término
TIPO K;jueves;DivisorA;87;Mañana;Término
TIPO K;jueves;DivisorA;88,8;Mañana;Término
TIPO K;jueves;DivisorA;90,4;Mañana;Término
TIPO K;jueves;DivisorA;87,2;Mañana;Término
TIPO K;jueves;DivisorA;88,4;Mañana;Término
TIPO K;jueves;DivisorA;90;Mañana;Término
TIPO K;jueves;DivisorA;90;Mañana;Término
TIPO K;jueves;DivisorA;90,8;Mañana;Término
TIPO K;jueves;DivisorA;90,2;Mañana;Término
TIPO K;jueves;DivisorA;86,6;Mañana;Término
TIPO K;jueves;DivisorA;89;Mañana;Término
TIPO K;jueves;DivisorA;86,4;Mañana;Término
TIPO K;jueves;DivisorA;89,2;Mañana;Término
TIPO K;jueves;DivisorA;87,2;Mañana;Término
TIPO K;jueves;DivisorA;89,4;Mañana;Término
TIPO K;jueves;DivisorA;89,4;Mañana;Término
TIPO K;jueves;DivisorA;88,8;Mañana;Término
TIPO K;jueves;DivisorA;89,8;Mañana;Término
TIPO K;jueves;MauricioM;89;Tarde;Inicio
TIPO K;jueves;MauricioM;88,2;Tarde;Inicio
TIPO K;jueves;MauricioM;93,8;Tarde;Inicio
TIPO K;jueves;MauricioM;92,8;Tarde;Inicio
TIPO K;jueves;MauricioM;87,8;Tarde;Inicio
TIPO K;jueves;MauricioM;88;Tarde;Inicio
TIPO K;jueves;MauricioM;89,6;Tarde;Inicio
TIPO K;jueves;MauricioM;91,6;Tarde;Inicio
TIPO K;jueves;MauricioM;92;Tarde;Inicio
TIPO K;jueves;MauricioM;90,8;Tarde;Inicio
TIPO K;jueves;MauricioM;88,8;Tarde;Inicio
TIPO K;jueves;MauricioM;89,4;Tarde;Inicio
TIPO K;jueves;MauricioM;94;Tarde;Inicio
TIPO K;jueves;MauricioM;92;Tarde;Inicio
TIPO K;jueves;MauricioM;91,8;Tarde;Inicio
TIPO K;jueves;MauricioM;89,8;Tarde;Inicio
TIPO K;jueves;MauricioM;91,6;Tarde;Inicio
TIPO K;jueves;MauricioM;89,8;Tarde;Inicio
TIPO K;jueves;MauricioM;89,2;Tarde;Inicio
TIPO K;jueves;MauricioM;90,8;Tarde;Inicio
TIPO K;jueves;MauricioM;91,6;Tarde;Inicio
TIPO K;jueves;MauricioM;88,6;Tarde;Inicio
TIPO K;jueves;MauricioM;91,6;Tarde;Inicio
TIPO K;jueves;MauricioM;93,8;Tarde;Inicio
TIPO K;jueves;MauricioM;88,8;Tarde;Inicio
TIPO K;jueves;MauricioM;92,2;Tarde;Inicio
TIPO K;jueves;Practicante;87,2;Tarde;Inicio
TIPO K;jueves;Practicante;88,8;Tarde;Inicio
TIPO K;jueves;Practicante;89;Tarde;Inicio
TIPO K;jueves;Practicante;92,4;Tarde;Inicio
TIPO K;jueves;Practicante;88,6;Tarde;Inicio
TIPO K;jueves;Practicante;90,4;Tarde;Inicio
TIPO K;jueves;Practicante;91,6;Tarde;Inicio
TIPO K;jueves;Practicante;91,4;Tarde;Inicio
TIPO K;jueves;Practicante;87,2;Tarde;Inicio
TIPO K;jueves;Practicante;90,2;Tarde;Inicio
TIPO K;jueves;Practicante;91,4;Tarde;Inicio
TIPO K;jueves;MauricioM;87,4;Tarde;Inicio
TIPO K;jueves;MauricioM;89,8;Tarde;Inicio
TIPO K;jueves;MauricioM;94,6;Tarde;Inicio
TIPO K;jueves;MauricioM;94,4;Tarde;Inicio
TIPO K;jueves;MauricioM;94,2;Tarde;Inicio
TIPO K;jueves;MauricioM;93;Tarde;Inicio
TIPO K;jueves;MauricioM;93,2;Tarde;Inicio
TIPO K;jueves;MauricioM;88,4;Tarde;Inicio
TIPO K;jueves;MauricioM;91,4;Tarde;Inicio
TIPO K;jueves;MauricioM;89,2;Tarde;Inicio
TIPO K;jueves;MauricioM;90,4;Tarde;Inicio
TIPO K;jueves;MauricioM;92,8;Tarde;Inicio
TIPO K;jueves;MauricioM;91,2;Tarde;Inicio
TIPO K;jueves;MauricioM;88,8;Tarde;Inicio
TIPO K;jueves;MauricioM;92,2;Tarde;Inicio
TIPO K;jueves;MauricioM;89,8;Tarde;Inicio
TIPO K;jueves;MauricioM;92,4;Tarde;Inicio
TIPO K;jueves;MauricioM;93;Tarde;Inicio
TIPO K;jueves;MauricioM;91,4;Tarde;Inicio
TIPO K;jueves;MauricioM;88;Tarde;Inicio
TIPO K;jueves;MauricioM;91,4;Tarde;Inicio
TIPO K;jueves;MauricioM;92;Tarde;Inicio
TIPO K;jueves;MauricioM;90,4;Tarde;Medio
TIPO K;jueves;MauricioM;89,4;Tarde;Medio
TIPO K;jueves;MauricioM;92,8;Tarde;Medio
TIPO K;jueves;MauricioM;91,6;Tarde;Medio
TIPO K;jueves;MauricioM;89;Tarde;Medio
TIPO K;jueves;MauricioM;90,8;Tarde;Medio
TIPO K;jueves;MauricioM;92;Tarde;Término
TIPO K;jueves;BernardoA;88,6;Noche;Inicio
TIPO K;jueves;BernardoA;93,6;Noche;Inicio
TIPO K;jueves;BernardoA;92;Noche;Inicio
TIPO K;jueves;BernardoA;93,6;Noche;Inicio
TIPO K;jueves;BernardoA;88,6;Noche;Inicio
TIPO K;jueves;BernardoA;90,4;Noche;Inicio
TIPO K;jueves;BernardoA;88,2;Noche;Inicio
TIPO K;jueves;BernardoA;92;Noche;Inicio
TIPO K;jueves;BernardoA;89;Noche;Inicio
TIPO K;viernes;BernardoA;87,4;Noche;Inicio
TIPO K;viernes;BernardoA;89;Noche;Inicio
TIPO K;viernes;BernardoA;88,4;Noche;Inicio
TIPO K;viernes;BernardoA;86,6;Noche;Inicio
TIPO K;viernes;BernardoA;88;Noche;Inicio
TIPO K;viernes;BernardoA;89;Noche;Inicio
TIPO K;viernes;BernardoA;88,4;Noche;Medio
TIPO K;miércoles;DivisorA;90,8;Noche;Inicio
TIPO K;miércoles;DivisorA;89,6;Noche;Inicio
TIPO K;miércoles;DivisorA;89,6;Noche;Inicio
TIPO K;miércoles;DivisorA;90,4;Noche;Inicio
TIPO K;miércoles;DivisorA;91,2;Noche;Inicio
TIPO K;miércoles;DivisorA;92,6;Noche;Inicio
TIPO K;miércoles;DivisorA;93,2;Noche;Inicio
TIPO K;miércoles;DivisorA;91,6;Noche;Inicio
TIPO K;miércoles;DivisorA;91,6;Noche;Inicio
TIPO K;miércoles;DivisorA;89,8;Noche;Inicio
TIPO K;miércoles;DivisorA;91;Noche;Inicio
TIPO K;miércoles;DivisorA;91,6;Noche;Inicio
TIPO K;miércoles;DivisorA;88,8;Noche;Medio
TIPO K;miércoles;DivisorA;87,4;Noche;Medio
TIPO K;miércoles;DivisorA;90,2;Noche;Medio
TIPO K;miércoles;DivisorA;89,6;Noche;Medio
TIPO K;miércoles;DivisorA;89;Noche;Medio
TIPO K;miércoles;DivisorA;88;Noche;Medio
TIPO K;miércoles;DivisorA;91,8;Noche;Medio
TIPO K;miércoles;DivisorA;89,6;Noche;Medio
TIPO K;miércoles;DivisorA;90,2;Noche;Medio
TIPO K;miércoles;DivisorA;88;Noche;Término
TIPO K;miércoles;DivisorA;91,2;Noche;Término
TIPO K;miércoles;DivisorA;89,8;Noche;Término
TIPO K;miércoles;DivisorA;88;Noche;Término
TIPO K;miércoles;DivisorA;89,8;Noche;Término
TIPO K;miércoles;DivisorA;88,2;Noche;Término
TIPO K;miércoles;DivisorA;88,4;Noche;Término
TIPO K;miércoles;DivisorA;91;Noche;Término
TIPO K;miércoles;DivisorA;89,6;Noche;Término
TIPO K;miércoles;DivisorA;90,4;Noche;Término
TIPO K;miércoles;DivisorA;94,2;Noche;Término
TIPO K;miércoles;DivisorA;93,4;Noche;Término
TIPO K;miércoles;DivisorA;93,6;Noche;Término
TIPO K;miércoles;DivisorA;92,4;Noche;Término
TIPO K;miércoles;DivisorA;90;Noche;Término
TIPO K;miércoles;DivisorA;91,6;Noche;Término
TIPO K;miércoles;DivisorA;86,6;Noche;Término
TIPO K;miércoles;DivisorA;90;Noche;Término
TIPO K;miércoles;DivisorA;86,6;Noche;Término
TIPO K;miércoles;DivisorA;89;Noche;Término
TIPO K;miércoles;DivisorA;89;Noche;Término
TIPO K;miércoles;DivisorA;89;Noche;Término
TIPO K;miércoles;DivisorA;90;Noche;Término
TIPO K;miércoles;DivisorA;90,6;Noche;Término
TIPO K;miércoles;DivisorA;91,2;Noche;Término
TIPO K;miércoles;DivisorA;90,8;Noche;Término
TIPO K;miércoles;DivisorA;92,8;Noche;Término
TIPO K;miércoles;DivisorA;92;Noche;Término
TIPO K;miércoles;DivisorA;91,6;Noche;Término
TIPO K;miércoles;DivisorA;91,2;Noche;Término
TIPO K;miércoles;DivisorA;90,8;Noche;Término
TIPO K;miércoles;DivisorA;90,8;Noche;Término
TIPO K;miércoles;MauricioM;91,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;89,2;Mañana;Inicio
TIPO K;miércoles;MauricioM;93,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;89;Mañana;Inicio
TIPO K;miércoles;MauricioM;88;Mañana;Inicio
TIPO K;miércoles;MauricioM;90,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;88,2;Mañana;Inicio
TIPO K;miércoles;MauricioM;92,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;92;Mañana;Inicio
TIPO K;miércoles;MauricioM;89,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;89,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;88,4;Mañana;Inicio
TIPO K;miércoles;MauricioM;91,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;91,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;87,2;Mañana;Inicio
TIPO K;miércoles;MauricioM;89;Mañana;Inicio
TIPO K;miércoles;MauricioM;90;Mañana;Inicio
TIPO K;miércoles;MauricioM;88,6;Mañana;Inicio
TIPO K;miércoles;MauricioM;89,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;91,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;88;Mañana;Inicio
TIPO K;miércoles;MauricioM;93,4;Mañana;Inicio
TIPO K;miércoles;MauricioM;89,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;93,4;Mañana;Inicio
TIPO K;miércoles;MauricioM;90,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;92,2;Mañana;Inicio
TIPO K;miércoles;MauricioM;91;Mañana;Inicio
TIPO K;miércoles;MauricioM;93,2;Mañana;Inicio
TIPO K;miércoles;MauricioM;90,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;91,2;Mañana;Inicio
TIPO K;miércoles;Practicante;92,2;Mañana;Inicio
TIPO K;miércoles;Practicante;93,4;Mañana;Inicio
TIPO K;miércoles;Practicante;90,4;Mañana;Inicio
TIPO K;miércoles;Practicante;93;Mañana;Inicio
TIPO K;miércoles;Practicante;95;Mañana;Inicio
TIPO K;miércoles;Practicante;91,4;Mañana;Inicio
TIPO K;miércoles;Practicante;89,8;Mañana;Inicio
TIPO K;miércoles;Practicante;93,6;Mañana;Inicio
TIPO K;miércoles;Practicante;91,4;Mañana;Inicio
TIPO K;miércoles;Practicante;94,8;Mañana;Inicio
TIPO K;miércoles;MauricioM;90;Mañana;Medio
TIPO K;miércoles;MauricioM;90,6;Mañana;Medio
TIPO K;miércoles;MauricioM;92,8;Mañana;Medio
TIPO K;miércoles;MauricioM;90,2;Mañana;Medio
TIPO K;miércoles;MauricioM;93;Mañana;Término
TIPO K;miércoles;MauricioM;90;Mañana;Término
TIPO K;miércoles;MauricioM;90,4;Mañana;Término
TIPO K;miércoles;MauricioM;93;Mañana;Término
TIPO K;miércoles;MauricioM;94,6;Mañana;Término
TIPO K;miércoles;MauricioM;91,8;Mañana;Término
TIPO K;miércoles;MauricioM;94,6;Mañana;Término
TIPO K;miércoles;MauricioM;93,6;Mañana;Término
TIPO K;miércoles;MauricioM;91,6;Mañana;Término
TIPO K;miércoles;MauricioM;88,6;Mañana;Término
TIPO K;miércoles;MauricioM;89,6;Mañana;Término
TIPO K;miércoles;MauricioM;90,8;Mañana;Término
TIPO K;miércoles;MauricioM;90,8;Mañana;Término
TIPO K;miércoles;MauricioM;92,6;Mañana;Término
TIPO K;miércoles;MauricioM;89;Mañana;Término
TIPO K;miércoles;MauricioM;90;Mañana;Término
TIPO K;miércoles;MauricioM;90;Mañana;Término
TIPO K;miércoles;MauricioM;92;Mañana;Término
TIPO K;miércoles;MauricioM;90,2;Mañana;Término
TIPO K;miércoles;MauricioM;91,2;Mañana;Término
TIPO K;miércoles;MauricioM;90,2;Mañana;Término
TIPO K;miércoles;MauricioM;92;Mañana;Término
TIPO K;miércoles;MauricioM;93,2;Mañana;Término
TIPO K;miércoles;MauricioM;91,6;Mañana;Término
TIPO K;miércoles;MauricioM;91,8;Mañana;Término
TIPO K;miércoles;MauricioM;91;Mañana;Término
TIPO K;miércoles;MauricioM;90,4;Mañana;Término
TIPO K;miércoles;MauricioM;91,4;Mañana;Término
TIPO K;miércoles;MauricioM;92,2;Mañana;Término
TIPO K;miércoles;MauricioM;93;Mañana;Término
TIPO K;miércoles;MauricioM;92,4;Mañana;Término
TIPO K;miércoles;BernardoA;90,4;Tarde;Inicio
TIPO K;miércoles;BernardoA;90,6;Tarde;Inicio
TIPO K;miércoles;BernardoA;91,6;Tarde;Inicio
TIPO K;miércoles;BernardoA;93,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;89,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;92,2;Tarde;Inicio
TIPO K;miércoles;BernardoA;92,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;92;Tarde;Inicio
TIPO K;miércoles;BernardoA;91;Tarde;Inicio
TIPO K;miércoles;BernardoA;91,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;87,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;87,6;Tarde;Inicio
TIPO K;miércoles;BernardoA;92,2;Tarde;Inicio
TIPO K;miércoles;BernardoA;91,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;87,4;Tarde;Inicio
TIPO K;miércoles;BernardoA;93,2;Tarde;Inicio
TIPO K;miércoles;BernardoA;91;Tarde;Inicio
TIPO K;miércoles;BernardoA;93;Tarde;Inicio
TIPO K;miércoles;BernardoA;89,4;Tarde;Inicio
TIPO K;miércoles;BernardoA;86,4;Tarde;Inicio
TIPO K;miércoles;BernardoA;90,8;Tarde;Inicio
TIPO K;miércoles;BernardoA;87;Tarde;Inicio
TIPO K;miércoles;BernardoA;89,4;Tarde;Medio
TIPO K;miércoles;BernardoA;92,2;Tarde;Medio
TIPO K;miércoles;BernardoA;90,2;Tarde;Medio
TIPO K;miércoles;BernardoA;89,8;Tarde;Medio
TIPO K;miércoles;BernardoA;91,2;Tarde;Medio
TIPO K;miércoles;BernardoA;90,6;Tarde;Medio
TIPO K;miércoles;BernardoA;92;Tarde;Medio
TIPO K;miércoles;BernardoA;90,6;Tarde;Medio
TIPO K;miércoles;BernardoA;90,8;Tarde;Medio
TIPO K;miércoles;BernardoA;91,2;Tarde;Medio
TIPO K;miércoles;BernardoA;90;Tarde;Término
TIPO K;miércoles;BernardoA;88,8;Tarde;Término
TIPO K;miércoles;BernardoA;92;Tarde;Término
TIPO K;miércoles;BernardoA;89,6;Tarde;Término
TIPO K;miércoles;BernardoA;90,8;Noche;Inicio
TIPO K;miércoles;DivisorA;91;Noche;Inicio
TIPO K;miércoles;DivisorA;88,8;Noche;Inicio
TIPO K;miércoles;DivisorA;93;Noche;Inicio
TIPO K;miércoles;DivisorA;93,8;Noche;Inicio
TIPO K;miércoles;DivisorA;91,6;Noche;Inicio
TIPO K;miércoles;DivisorA;90,8;Noche;Inicio
TIPO K;miércoles;DivisorA;90,4;Noche;Inicio
TIPO K;miércoles;DivisorA;89,2;Noche;Inicio
TIPO K;miércoles;DivisorA;91,4;Noche;Inicio
TIPO K;miércoles;DivisorA;91,2;Noche;Inicio
TIPO K;miércoles;DivisorA;89,8;Noche;Inicio
TIPO K;miércoles;DivisorA;87,6;Noche;Inicio
TIPO K;miércoles;DivisorA;90,2;Noche;Inicio
TIPO K;miércoles;DivisorA;88,8;Noche;Inicio
TIPO K;miércoles;DivisorA;91,2;Noche;Inicio
TIPO K;miércoles;DivisorA;90,8;Noche;Inicio
TIPO K;miércoles;DivisorA;90,2;Noche;Inicio
TIPO K;miércoles;DivisorA;88,8;Noche;Inicio
TIPO K;miércoles;DivisorA;90,2;Noche;Inicio
TIPO K;miércoles;DivisorA;90,2;Noche;Inicio
TIPO K;jueves;DivisorA;91,2;Noche;Inicio
TIPO K;jueves;DivisorA;90,2;Noche;Inicio
TIPO K;jueves;DivisorA;90;Noche;Inicio
TIPO K;jueves;DivisorA;89,6;Noche;Inicio
TIPO K;jueves;DivisorA;90,8;Noche;Inicio
TIPO K;jueves;DivisorA;91;Noche;Inicio
TIPO K;jueves;DivisorA;94;Noche;Inicio
TIPO K;jueves;DivisorA;89,4;Noche;Inicio
TIPO K;jueves;DivisorA;90,8;Noche;Inicio
TIPO K;jueves;DivisorA;91;Noche;Inicio
TIPO K;jueves;DivisorA;90,2;Noche;Inicio
TIPO K;jueves;DivisorA;91;Noche;Inicio
TIPO K;jueves;DivisorA;90,8;Noche;Inicio
TIPO K;jueves;DivisorA;90,8;Noche;Medio
TIPO K;jueves;DivisorA;88,6;Noche;Medio
TIPO K;jueves;DivisorA;90;Noche;Medio
TIPO K;jueves;DivisorA;89,6;Noche;Medio
TIPO K;jueves;DivisorA;88,6;Noche;Medio
TIPO K;jueves;DivisorA;89,8;Noche;Medio
TIPO K;jueves;DivisorA;90;Noche;Medio
TIPO K;jueves;DivisorA;90,2;Noche;Medio
TIPO K;jueves;DivisorA;90;Noche;Medio
TIPO K;jueves;DivisorA;91,6;Noche;Medio
TIPO K;jueves;DivisorA;91,2;Noche;Medio
TIPO K;jueves;DivisorA;92,2;Noche;Medio
TIPO K;jueves;DivisorA;92,4;Noche;Medio
TIPO K;jueves;DivisorA;94,4;Noche;Medio
TIPO K;jueves;DivisorA;90;Noche;Medio
TIPO K;jueves;DivisorA;91,2;Noche;Medio
TIPO K;jueves;DivisorA;89,8;Noche;Término
TIPO K;jueves;DivisorA;89,2;Noche;Término
TIPO K;jueves;DivisorA;90,6;Noche;Término
